1404;10
1407;5
1408;2
1413;13
1418;2
1421;5
1423;5
1427;10
1441;11
1442;13
1448;5
1453;5
1457;11,13
1463;1
1487;7
1491;7
1514;1
1518;7
1532;11
1545;7
1550;7
1553;7
1558;7
1560;7
1565;11
1575;4,5
1578;1
1583;6,9
1592;11
1597;11
1619;11
1652;6
1675;11
1765;5,10
1766;11
1783;8
1790;7
1792;4,5
1801;7
1807;4,5
1811;11
1816;7
1820;7
1823;6
1831;13
1833;4
1834;4
1837;6
1840;4
1844;6
1847;10
1848;6
1853;7
1854;6
1858;6
1872;11
1874;6
1876;12
1880;12
1883;12
1885;4,6
1895;12
1896;12
1907;4
1908;4
1910;12
1915;7
1916;12
1920;11
1923;7
1924;12
1925;12
1930;7
1931;12
1934;7
1943;5
1948;5
1954;4,6,9
1963;5
1972;9
1979;10
1985;5,11
2027;4,9
2036;13
2047;4,9
2097;4
2105;4,6
2114;5
2132;5
2139;6
2197;5
2210;13
2229;11
2248;13
2250;6
2252;13
2254;13
2260;11
2277;13
2282;13
2500;2,3,8
2501;4
2502;10
2503;2,3
2504;2,3
2505;1,13
2506;2,3
2507;3
2508;13
2509;1
2510;1
2511;1
2512;1
2513;1
2514;9,10
2515;10
2516;9
2517;3,8
2518;3,10
2519;4
2520;3,4,6
2521;1
2522;4,5,9,10
2523;11
2525;10
2526;3,9
2527;2,3
2528;2
2529;2
2530;2,11,13
2531;13
2532;13
2533;11
2534;13
2535;12
2536;12
2537;4,10
2538;1
2539;1
2540;1
2541;1
2542;1
2543;1
2544;1
2545;1
2546;1
2547;1
2548;1
2549;1
2550;5
2551;1
2552;1
2553;1
2554;2,3,5
2555;1
2556;2,3
2557;2
2558;2
2559;2,3
2560;5,10
2561;3
2562;6
2563;6
2564;6
2565;2,3
2566;6
2567;6
2568;6
2569;6
2570;13
2571;6
2572;6
2573;5
2574;5
2575;5
2576;5
2577;5
2578;5
2579;5,9
2580;5
2581;7,8
2582;7
2583;7
2584;7
2585;5,7
2586;8
2700;1
2701;1
2702;1
2703;1
2704;1
2705;1
2706;1
2707;1
2708;1
2709;1
2710;1
2711;1
2712;1
2713;1
2714;1
2715;1
2716;1
2717;1
2718;1
2719;1
2801;2
2802;2
2803;2
2804;2
2805;2
2806;2
2807;2
2808;2
2809;2
2810;2
2811;2
2812;2
2813;2
2814;2
2815;2
2816;2
2900;3,4
2901;3,4
2902;3,4
2903;3,4
2904;3,4
2905;3,4
2906;3,4
2907;3,4
2908;3,4
2909;3,4
2910;3,4
2911;3,4
2912;3,4
2913;3,4
2914;3
2915;3
2916;3
2917;3
2918;3
2919;3
2920;3
2921;3
2922;3
2923;3
2924;3
2925;3
2926;3
2927;3
2928;3
3000;5
3001;5
3002;5
3003;5
3004;5
3005;5
3006;5
3007;5
3008;5
3009;5
3010;5
3011;5
3012;5
3013;5
3014;5
3015;5
3016;5
3017;5
3018;5
3019;5
3020;5
3021;5
3022;5
3023;5
3024;5
3025;5
3026;5
3027;5
3028;5
3029;5
3030;5
3031;5
3032;5
3033;5
3034;5
3035;5
3036;5
3037;5
3100;6
3101;6
3102;6
3103;6
3104;6
3105;6
3106;6
3107;6
3108;6
3109;6
3110;6
3111;6
3112;6
3113;6
3114;6
3115;6
3116;6
3117;6
3118;6
3119;6
3120;6
3121;6
3122;6
3123;6
3124;6
3125;6
3126;6
3200;7
3201;7
3202;7
3203;7
3204;7
3205;7
3206;7
3207;7
3208;7
3209;7
3210;7
3211;7
3212;7
3213;7
3214;7
3215;7
3216;7
3217;7
3218;7
3219;7
3220;7
3221;7
3222;7
3223;7
3300;8
3301;8
3302;8
3303;8
3304;8
3305;8
3306;8
3307;8
3308;8
3309;8
3310;8
3311;8
3500;10
3501;10
3502;10
3503;10
3504;10
3505;10
3506;10
3507;10
3700;12
3701;12
3702;12
3703;12
3704;12
3705;12
3706;12
3707;12
3708;12
3709;12
3710;12
3711;12
3712;12
3800;13
3801;13
3802;13
3803;13
3804;13
3805;13
3806;13
3807;13
3808;13
3809;13
3810;13
3811;13
3812;13
3813;13
3814;13
3815;13
3816;13
3817;13
